batch_idx	src_id	src_title	src_url	src_published_at	dossier_nummer	rapport_titel	datum	vergaderjaar	vraag_nr	vraag	antwoord	antwoord_zie_nr	verwijzingen	llm_label	llm_confidence	llm_reasoning	defl_types	defl_notes
160	rekenkamer__kamerstuk:2024:06:04:beantwoording-vragen-tweede-kamer-over-het-verantwoordingsonderzoek-2023-bij-het-ministerie-van-binnenlandse-zaken-en-koninkrijksrelaties	Beantwoording vragen Tweede Kamer over het Verantwoordingsonderzoek 2023 bij het Ministerie van Binnenlandse Zaken en Koninkrijksrelaties	https://www.rekenkamer.nl/binaries/rekenkamer/documenten/kamerstukken/2024/06/04/beantwoording-vragen-tweede-kamer-over-het-verantwoordingsonderzoek-2023-bij-het-ministerie-van-binnenlandse-zaken-en-koninkrijksrelaties/Beantwoording+Kamervragen+VO+2023+BZK.pdf	2024-06-04	24002118	Beantwoording vragen Tweede Kamer over het Verantwoordingsonderzoek 2023 bij het Ministerie van Binnenlandse Zaken en Koninkrijksrelaties	4 juni 2024	<UNKNOWN>	9	Hoe komt het dat de vierde en vijfde tranche van de Woningbouwimpuls niet volledig zijn uitgeput, en waarom is het budget van de laatste tranche wel overvraagd?	Wij hebben hier geen onderzoek naar gedaan. Wij geven u in overweging om deze vraag aan de minister van BZK te stellen.			DEFL	H	De AR geeft expliciet aan geen onderzoek te hebben gedaan en verwijst door naar de minister van BZK. Er is geen substantiële inhoud in het antwoord.		
160	rekenkamer__kamerstuk:2024:06:04:beantwoording-vragen-tweede-kamer-over-het-verantwoordingsonderzoek-2023-bij-het-ministerie-van-binnenlandse-zaken-en-koninkrijksrelaties	Beantwoording vragen Tweede Kamer over het Verantwoordingsonderzoek 2023 bij het Ministerie van Binnenlandse Zaken en Koninkrijksrelaties	https://www.rekenkamer.nl/binaries/rekenkamer/documenten/kamerstukken/2024/06/04/beantwoording-vragen-tweede-kamer-over-het-verantwoordingsonderzoek-2023-bij-het-ministerie-van-binnenlandse-zaken-en-koninkrijksrelaties/Beantwoording+Kamervragen+VO+2023+BZK.pdf	2024-06-04	24002118	Beantwoording vragen Tweede Kamer over het Verantwoordingsonderzoek 2023 bij het Ministerie van Binnenlandse Zaken en Koninkrijksrelaties	4 juni 2024	<UNKNOWN>	10	Deelt de Rekenkamer de suggesties in het jaarverslag dat onderuitputting bij de Woningbouwimpuls kan worden veroorzaakt doordat gemeenten hun aanvragen voor de Woningbouwimpuls nog niet volledig gereed hadden, en door het continue karakter van de regeling een volgende tranche meer kansrĳk achtten, of door capaciteitsproblemen bĳ medeoverheden of economische tegenwind?	U vraagt naar de oorzaken van de onderuitputting bij de Woningbouwimpuls. Hier hebben wij in het kader van ons verantwoordingsonderzoek 2023 geen onderzoek naar gedaan.			DEFL	H	De AR geeft expliciet aan dat zij geen onderzoek naar de oorzaken van de onderuitputting heeft gedaan. Er wordt geen inhoudelijk antwoord gegeven op de vraag, wat een duidelijk geval van deflectie is.		
161	rekenkamer__kamerstuk:2024:06:04:beantwoording-vragen-tweede-kamer-over-het-verantwoordingsonderzoek-2023-bij-het-ministerie-van-buitenlandse-zaken	Beantwoording vragen Tweede Kamer over het Verantwoordingsonderzoek 2023 bij het Ministerie van Buitenlandse Zaken	https://www.rekenkamer.nl/binaries/rekenkamer/documenten/kamerstukken/2024/06/04/beantwoording-vragen-tweede-kamer-over-het-verantwoordingsonderzoek-2023-bij-het-ministerie-van-buitenlandse-zaken/Beantwoording+Kamervragen+VO+2023+BZ.pdf	2024-06-04	24002120	Beantwoording vragen Tweede Kamer over het Verantwoordingsonderzoek 2023 bij het Ministerie van Buitenlandse Zaken	4 juni 2024	2023	3	Waardoor komt de grootste toename aan fte's? Welke directies of welke functietypes zijn vooral toegenomen qua personeel?	U vraagt naar een duiding op de toename aan fte's. Hier hebben wij in het kader van ons verantwoordingsonderzoek 2023 geen onderzoek naar gedaan. Het is aan de minister van Buitenlandse Zaken om deze vraag te beantwoorden.			DEFL	H	De AR geeft expliciet aan dit niet onderzocht te hebben en verwijst naar de minister voor beantwoording. Er wordt geen substantiële inhoud geleverd.		
162	rekenkamer__kamerstuk:2024:06:04:beantwoording-vragen-tweede-kamer-over-het-verantwoordingsonderzoek-2023-bij-het-ministerie-van-bzk-ezk	Beantwoording vragen Tweede Kamer over het Verantwoordingsonderzoek 2023 bij het Ministerie van BZK, EZK	https://www.rekenkamer.nl/binaries/rekenkamer/documenten/kamerstukken/2024/06/04/beantwoording-vragen-tweede-kamer-over-het-verantwoordingsonderzoek-2023-bij-het-ministerie-van-bzk-ezk/Beantwoording+vragen+VO+2023+BZK+EZK.pdf	2024-06-04	24002127 R	Beantwoording vragen Tweede Kamer over het Verantwoordingsonderzoek 2023 bij het Ministerie van BZK, EZK	4 juni 2024	2023	5	Kunt u aangeven in hoeverre de inhuur van extern personeel door SSC-ICT leidt tot hogere kosten ten opzichte van het in dienst nemen van dergelijk personeel?	U vraagt in hoeverre de inhuur van extern personeel door SSC-ICT leidt tot hogere kosten ten opzichte van het in dienst nemen van personeel. Hier hebben wij geen onderzoek naar gedaan.		36 560 VII-2: Verantwoordingsonderzoek Ministerie van Binnenlandse Zaken en Koninkrijksrelaties	DEFL	H	De AR geeft expliciet aan dat zij hier geen onderzoek naar heeft gedaan en levert geen inhoudelijk antwoord op de vraag. Dit is een klassiek DEFL-antwoord.		
162	rekenkamer__kamerstuk:2024:06:04:beantwoording-vragen-tweede-kamer-over-het-verantwoordingsonderzoek-2023-bij-het-ministerie-van-bzk-ezk	Beantwoording vragen Tweede Kamer over het Verantwoordingsonderzoek 2023 bij het Ministerie van BZK, EZK	https://www.rekenkamer.nl/binaries/rekenkamer/documenten/kamerstukken/2024/06/04/beantwoording-vragen-tweede-kamer-over-het-verantwoordingsonderzoek-2023-bij-het-ministerie-van-bzk-ezk/Beantwoording+vragen+VO+2023+BZK+EZK.pdf	2024-06-04	24002127 R	Beantwoording vragen Tweede Kamer over het Verantwoordingsonderzoek 2023 bij het Ministerie van BZK, EZK	4 juni 2024	2023	6	Zijn er nog dingen opgevallen als het gaat om de budgetten voor digitale infrastructuur en hoogwaardige technologieën?	Wij hebben deze budgetten tijdens dit verantwoordingsonderzoek niet onderzocht of beoordeeld.		36 560 XIII-2: Verantwoordingsonderzoek Ministerie van Economische Zaken en Klimaat	DEFL	H	De AR geeft expliciet aan dat zij deze budgetten niet heeft onderzocht of beoordeeld, zonder enige inhoudelijke beantwoording van de vraag. Dit is een klassiek DEFL-antwoord.		
162	rekenkamer__kamerstuk:2024:06:04:beantwoording-vragen-tweede-kamer-over-het-verantwoordingsonderzoek-2023-bij-het-ministerie-van-bzk-ezk	Beantwoording vragen Tweede Kamer over het Verantwoordingsonderzoek 2023 bij het Ministerie van BZK, EZK	https://www.rekenkamer.nl/binaries/rekenkamer/documenten/kamerstukken/2024/06/04/beantwoording-vragen-tweede-kamer-over-het-verantwoordingsonderzoek-2023-bij-het-ministerie-van-bzk-ezk/Beantwoording+vragen+VO+2023+BZK+EZK.pdf	2024-06-04	24002127 R	Beantwoording vragen Tweede Kamer over het Verantwoordingsonderzoek 2023 bij het Ministerie van BZK, EZK	4 juni 2024	2023	8	In hoeverre weegt u strategische afhankelijkheden van niet-Europese ICT-leveranciers mee in uw beoordeling over de informatiebeveiliging van ICT-diensten?	Strategische afhankelijkheden van niet-Europese ICT-leveranciers waren geen onderdeel van onze beoordelingen binnen het verantwoordingsonderzoek 2023.		36 560 VII-2: Verantwoordingsonderzoek Ministerie van Binnenlandse Zaken en Koninkrijksrelaties | 36 560 XIII-2: Verantwoordingsonderzoek Ministerie van Economische Zaken en Klimaat	DEFL	H	De AR geeft expliciet aan dat strategische afhankelijkheden van niet-Europese ICT-leveranciers geen onderdeel waren van hun onderzoek. Er wordt geen inhoudelijk antwoord gegeven op de vraag; dit is een klassiek 'niet onderzocht'-antwoord.		
164	rekenkamer__kamerstuk:2024:06:04:beantwoording-vragen-tweede-kamer-over-het-verantwoordingsonderzoek-2023-bij-het-ministerie-van-economische-zaken-en-klimaat	Beantwoording vragen Tweede Kamer over het Verantwoordingsonderzoek 2023 bij het Ministerie van Economische Zaken en Klimaat	https://www.rekenkamer.nl/binaries/rekenkamer/documenten/kamerstukken/2024/06/04/beantwoording-vragen-tweede-kamer-over-het-verantwoordingsonderzoek-2023-bij-het-ministerie-van-economische-zaken-en-klimaat/Beantwoording+vragen+VO+2023+EZK.pdf	2024-06-04	24002122	Beantwoording vragen Tweede Kamer over het Verantwoordingsonderzoek 2023 bij het Ministerie van Economische Zaken en Klimaat	4 juni 2024	2023	1	Hoe veel van de in totaal 7,4 miljard aan subsidies gaat naar het bedrijfsleven? En hoe veel hiervan gaat specifiek naar het mkb?	De Algemene Rekenkamer beschikt niet over nadere informatie om een uitsplitsing van het bedrag van € 7,4 miljard te geven. Voor het antwoord op deze vraag verwijzen wij u naar de verantwoordelijke bewindspersonen.			DEFL	H	De AR geeft expliciet aan niet over de gevraagde informatie te beschikken en verwijst de Kamer door naar de verantwoordelijke bewindspersonen. Er wordt geen substantieel inhoudelijk antwoord gegeven.		
166	rekenkamer__kamerstuk:2024:06:04:beantwoording-vragen-tweede-kamer-over-het-verantwoordingsonderzoek-2023-bij-het-ministerie-van-infrastructuur-en-waterstaat	Beantwoording vragen Tweede Kamer over het Verantwoordingsonderzoek 2023 bij het Ministerie van Infrastructuur en Waterstaat	https://www.rekenkamer.nl/binaries/rekenkamer/documenten/kamerstukken/2024/06/04/beantwoording-vragen-tweede-kamer-over-het-verantwoordingsonderzoek-2023-bij-het-ministerie-van-infrastructuur-en-waterstaat/Beantwoording+vragen+VO+2023+IenW.pdf	2024-06-04	24002121 R	Beantwoording vragen Tweede Kamer over het Verantwoordingsonderzoek 2023 bij het Ministerie van Infrastructuur en Waterstaat	4 juni 2024	<UNKNOWN>	1	De Algemene Rekenkamer constateert dat bij meerdere overbruggings- en verlengingsovereenkomsten de regelgeving rond aanbesteding niet goed is toegepast en vraagt aandacht om de aanbestedingsregels ook in acht te nemen bij de nieuwe vormen van projectvoorbereiding en –uitvoering, waarbij de aanbesteding anders wordt vormgegeven. Om aanbestedingen van grote projecten te laten slagen (vgl. Van Brienenoordbrug), zal Rijkswaterstaat steeds vaker met nieuwe vormen van projectvoorbereiding en –uitvoering moeten gaan werken, waar bij ook met een andere verdeling van risico's (tussen opdrachtgever en opdrachtnemer) wordt gewerkt. Denkt de Rekenkamer dat Rijkswaterstaat en het ministerie klaar zijn om deze nieuwe vormen te gaan hanteren? Zo nee, welke inspanningen ziet de Rekenkamer die hiervoor nodig zijn?	RWS experimenteert met nieuwe vormen van projectvoorbereiding en uitvoering, bijvoorbeeld de tweefasenaanpak, de portfolioaanpak en de doorontwikkeling van onderhouds- en dienstencontracten. We hebben geen onderzoek gedaan in hoeverre het ministerie klaar is om deze nieuwe vormen te gaan hanteren. Wij verwijzen u naar de minister voor een antwoord op deze vraag.			DEFL	H	De AR geeft expliciet aan dat zij geen onderzoek heeft gedaan naar de gereedheid van het ministerie en verwijst de Kamer door naar de minister voor een antwoord. De korte feitelijke beschrijving van de experimenten is onvoldoende substantieel om als FEIT te labelen; de kern van het antwoord is een deflectie.		
167	rekenkamer__kamerstuk:2024:06:04:beantwoording-vragen-tweede-kamer-over-het-verantwoordingsonderzoek-2023-bij-het-ministerie-van-justitie-en-veiligheid	Beantwoording vragen Tweede Kamer over het Verantwoordingsonderzoek 2023 bij het Ministerie van Justitie en Veiligheid	https://www.rekenkamer.nl/binaries/rekenkamer/documenten/kamerstukken/2024/06/04/beantwoording-vragen-tweede-kamer-over-het-verantwoordingsonderzoek-2023-bij-het-ministerie-van-justitie-en-veiligheid/Beantwoording+vragen+VO+2023+JenV.pdf	2024-06-04	24002127 R	Beantwoording vragen Tweede Kamer over het Verantwoordingsonderzoek 2023 bij het Ministerie van Justitie en Veiligheid	4 juni 2024	<UNKNOWN>	2	Hoe komt het dat de Immigratie- en Naturalisatiedienst (IND) geen (toereikende) prestatieverklaring heeft? Welke maatregelen gaat u nemen om de prestatieverklaring van de IND zo snel mogelijk op orde te krijgen?	Het is aan de minister van Justitie en Veiligheid om deze vraag te beantwoorden.			DEFL	H	De AR beantwoordt de vraag niet inhoudelijk en verwijst expliciet naar de minister van Justitie en Veiligheid. Dit is een klassiek DEFL-antwoord.		
167	rekenkamer__kamerstuk:2024:06:04:beantwoording-vragen-tweede-kamer-over-het-verantwoordingsonderzoek-2023-bij-het-ministerie-van-justitie-en-veiligheid	Beantwoording vragen Tweede Kamer over het Verantwoordingsonderzoek 2023 bij het Ministerie van Justitie en Veiligheid	https://www.rekenkamer.nl/binaries/rekenkamer/documenten/kamerstukken/2024/06/04/beantwoording-vragen-tweede-kamer-over-het-verantwoordingsonderzoek-2023-bij-het-ministerie-van-justitie-en-veiligheid/Beantwoording+vragen+VO+2023+JenV.pdf	2024-06-04	24002127 R	Beantwoording vragen Tweede Kamer over het Verantwoordingsonderzoek 2023 bij het Ministerie van Justitie en Veiligheid	4 juni 2024	<UNKNOWN>	6	Hoe hoog is het bedrag aan fouten en aan onzekerheden per agentschap?	Het totaalbedrag aan fouten en onzekerheden in de rechtmatigheid en in de betrouwbaarheid en ordelijkheid van de samenvattende verantwoordingsstaat baten-lastenagentschappen is hierboven bij vraag 5 genoemd. Het bedrag aan fouten en onzekerheden per agentschap hebben wij niet als zodanig bij het ministerie van JenV vastgesteld. Deze vormen geen onderdeel van onze oordeelsvorming over de financiële informatie omdat deze gericht is op het vaststellen van rechtmatigheid en betrouwbaarheid en ordelijkheid op het totaalniveau van de baten-lastenagentschappen en niet per agentschap.			DEFL	H	De AR beantwoordt de vraag niet inhoudelijk: ze verwijst naar een eerder antwoord (vraag 5) voor het totaalbedrag en geeft aan dat het gevraagde bedrag per agentschap niet als zodanig is vastgesteld, met een uitleg waarom niet. Er wordt geen substantiële informatie per agentschap geleverd.		
167	rekenkamer__kamerstuk:2024:06:04:beantwoording-vragen-tweede-kamer-over-het-verantwoordingsonderzoek-2023-bij-het-ministerie-van-justitie-en-veiligheid	Beantwoording vragen Tweede Kamer over het Verantwoordingsonderzoek 2023 bij het Ministerie van Justitie en Veiligheid	https://www.rekenkamer.nl/binaries/rekenkamer/documenten/kamerstukken/2024/06/04/beantwoording-vragen-tweede-kamer-over-het-verantwoordingsonderzoek-2023-bij-het-ministerie-van-justitie-en-veiligheid/Beantwoording+vragen+VO+2023+JenV.pdf	2024-06-04	24002127 R	Beantwoording vragen Tweede Kamer over het Verantwoordingsonderzoek 2023 bij het Ministerie van Justitie en Veiligheid	4 juni 2024	<UNKNOWN>	15	Kunt u aangeven hoe u aandacht gaat besteden, zoals de AR adviseert, aan het inkoopbeheer bij DJI?	Het is aan de minister van Justitie en Veiligheid om deze vraag te beantwoorden.			DEFL	H	De AR beantwoordt de vraag niet inhoudelijk en verwijst expliciet naar de minister van Justitie en Veiligheid. Dit is een klassiek DEFL-patroon: 'Het is aan de minister om...' zonder eigen substantiële inhoud.		
167	rekenkamer__kamerstuk:2024:06:04:beantwoording-vragen-tweede-kamer-over-het-verantwoordingsonderzoek-2023-bij-het-ministerie-van-justitie-en-veiligheid	Beantwoording vragen Tweede Kamer over het Verantwoordingsonderzoek 2023 bij het Ministerie van Justitie en Veiligheid	https://www.rekenkamer.nl/binaries/rekenkamer/documenten/kamerstukken/2024/06/04/beantwoording-vragen-tweede-kamer-over-het-verantwoordingsonderzoek-2023-bij-het-ministerie-van-justitie-en-veiligheid/Beantwoording+vragen+VO+2023+JenV.pdf	2024-06-04	24002127 R	Beantwoording vragen Tweede Kamer over het Verantwoordingsonderzoek 2023 bij het Ministerie van Justitie en Veiligheid	4 juni 2024	<UNKNOWN>	19	Hoezo kan de thermostaat in de gebouwen van de penitentiaire inrichtingen (PI's) niet omlaag?	Bij sommige PI's is het systeem zo verouderd dat het technisch niet mogelijk is om de thermostaat anders in te stellen. Voor meer informatie verwijzen wij u naar de minister van JenV.			DEFL	M	Het antwoord bevat een korte feitelijke toelichting (verouderd systeem), maar verwijst vervolgens naar de minister voor meer informatie. De feitelijke inhoud is minimaal en het antwoord beantwoordt de vraag niet substantieel zelf. Toch is er enige inhoud, waardoor DEFL versus FEIT een grensgebied is; de verwijzing naar de minister domineert echter het antwoord.		
167	rekenkamer__kamerstuk:2024:06:04:beantwoording-vragen-tweede-kamer-over-het-verantwoordingsonderzoek-2023-bij-het-ministerie-van-justitie-en-veiligheid	Beantwoording vragen Tweede Kamer over het Verantwoordingsonderzoek 2023 bij het Ministerie van Justitie en Veiligheid	https://www.rekenkamer.nl/binaries/rekenkamer/documenten/kamerstukken/2024/06/04/beantwoording-vragen-tweede-kamer-over-het-verantwoordingsonderzoek-2023-bij-het-ministerie-van-justitie-en-veiligheid/Beantwoording+vragen+VO+2023+JenV.pdf	2024-06-04	24002127 R	Beantwoording vragen Tweede Kamer over het Verantwoordingsonderzoek 2023 bij het Ministerie van Justitie en Veiligheid	4 juni 2024	<UNKNOWN>	20	Kunt u aangeven of leegstaande cellen ook verwarmd worden, ondanks de doelen (en problemen daarmee) voor het terugbrengen van het gasverbruik?	Het is aan de minister van JenV om deze vraag te beantwoorden.			DEFL	H	De AR beantwoordt de vraag niet inhoudelijk en verwijst expliciet naar de minister van JenV. Dit is een klassiek DEFL-antwoord.		
167	rekenkamer__kamerstuk:2024:06:04:beantwoording-vragen-tweede-kamer-over-het-verantwoordingsonderzoek-2023-bij-het-ministerie-van-justitie-en-veiligheid	Beantwoording vragen Tweede Kamer over het Verantwoordingsonderzoek 2023 bij het Ministerie van Justitie en Veiligheid	https://www.rekenkamer.nl/binaries/rekenkamer/documenten/kamerstukken/2024/06/04/beantwoording-vragen-tweede-kamer-over-het-verantwoordingsonderzoek-2023-bij-het-ministerie-van-justitie-en-veiligheid/Beantwoording+vragen+VO+2023+JenV.pdf	2024-06-04	24002127 R	Beantwoording vragen Tweede Kamer over het Verantwoordingsonderzoek 2023 bij het Ministerie van Justitie en Veiligheid	4 juni 2024	<UNKNOWN>	21	Kunt u aangeven wat u zult ondernemen tegen PI's die het onwenselijk vinden om de thermostaat lager te zetten, zoals de AR noemt?	Het is aan de minister van JenV om deze vraag te beantwoorden.			DEFL	H	De AR geeft geen inhoudelijk antwoord en verwijst expliciet naar de minister. Dit is een klassiek DEFL-patroon.		
